,t,value,type
513,2016-01-01 08:34:08,0.83815950844559,tune_in
514,2016-01-01 08:34:12,1.10214850524364,tune_in
515,2016-01-01 08:34:16,1.32638069982856,tune_in
516,2016-01-01 08:34:20,0.123874447115372,tune_in
517,2016-01-01 08:34:24,0.402608254584224,tune_in
518,2016-01-01 08:34:28,0.348038671852978,tune_in
519,2016-01-01 08:34:32,0.336994356559891,tune_in
520,2016-01-01 08:34:36,0.8474317684798,tune_in
521,2016-01-01 08:34:40,1.46726385266354,tune_in
522,2016-01-01 08:34:44,1.82051244372578,tune_in
523,2016-01-01 08:34:48,1.80755761830161,tune_in
524,2016-01-01 08:34:52,1.30364458978508,tune_in
525,2016-01-01 08:34:56,1.26754552034991,tune_in
526,2016-01-01 08:35:00,1.08401958923751,tune_in
527,2016-01-01 08:35:04,1.12527217557209,tune_in
528,2016-01-01 08:35:08,1.50228941415032,tune_in
529,2016-01-01 08:35:12,1.86202447523218,tune_in
530,2016-01-01 08:35:16,1.91175672681551,tune_in
531,2016-01-01 08:35:20,1.94881630772757,tune_in
532,2016-01-01 08:35:24,1.23758906311191,tune_in
533,2016-01-01 08:35:28,0.68253483125628,tune_in
534,2016-01-01 08:35:32,0.633094020595695,tune_in
535,2016-01-01 08:35:36,0,tune_in
536,2016-01-01 08:35:40,0.254339707801396,tune_in
537,2016-01-01 08:35:44,0.0987749251239625,tune_in
538,2016-01-01 08:35:48,0.783092168066666,tune_in
539,2016-01-01 08:35:52,0.855103856541721,tune_in
540,2016-01-01 08:35:56,1.13670085711795,tune_in
541,2016-01-01 08:36:00,0.712021180536171,tune_in
542,2016-01-01 08:36:04,0,tune_in
543,2016-01-01 08:36:08,0,tune_in
544,2016-01-01 08:36:12,0,tune_in
545,2016-01-01 08:36:16,0.324407501691398,tune_in
546,2016-01-01 08:36:20,0,tune_in
547,2016-01-01 08:36:24,1.03346723085388,tune_in
548,2016-01-01 08:36:28,1.51469892583917,tune_in
549,2016-01-01 08:36:32,2.47182414431455,tune_in
550,2016-01-01 08:36:36,1.2541833861574,tune_in
551,2016-01-01 08:36:40,0.783250369472221,tune_in
552,2016-01-01 08:36:44,1.3953064426357,tune_in
553,2016-01-01 08:36:48,1.6307953734915,tune_in
554,2016-01-01 08:36:52,1.93620742970321,tune_in
555,2016-01-01 08:36:56,1.21824123020364,tune_in
556,2016-01-01 08:37:00,0.508175729806549,tune_in
557,2016-01-01 08:37:04,0.0593045057199197,tune_in
558,2016-01-01 08:37:08,0.257939819007724,tune_in
559,2016-01-01 08:37:12,0.877324854076352,tune_in
560,2016-01-01 08:37:16,1.24135926161373,tune_in
561,2016-01-01 08:37:20,0.785627070015801,tune_in
562,2016-01-01 08:37:24,0.621818494896916,tune_in
563,2016-01-01 08:37:28,1.46365111581998,tune_in
564,2016-01-01 08:37:32,0.885515140952795,tune_in
565,2016-01-01 08:37:36,0.821004959853176,tune_in
566,2016-01-01 08:37:40,0.0651496472008629,tune_in
567,2016-01-01 08:37:44,0.588615487007611,tune_in
568,2016-01-01 08:37:48,0.768992119653827,tune_in
569,2016-01-01 08:37:52,0.759422213124805,tune_in
570,2016-01-01 08:37:56,1.38050749395494,tune_in
571,2016-01-01 08:38:00,1.22877979038235,tune_in
572,2016-01-01 08:38:04,1.74634247653604,tune_in
573,2016-01-01 08:38:08,1.44900188373811,tune_in
574,2016-01-01 08:38:12,2.253157593849,tune_in
575,2016-01-01 08:38:16,1.24999410829123,tune_in
576,2016-01-01 08:38:20,0.825387253377665,tune_in
577,2016-01-01 08:38:24,0,tune_in
578,2016-01-01 08:38:28,0,tune_in
579,2016-01-01 08:38:32,0,tune_in
580,2016-01-01 08:38:36,0.00123522140858218,tune_in
581,2016-01-01 08:38:40,0.772473319964187,tune_in
582,2016-01-01 08:38:44,0.699999127974836,tune_in
583,2016-01-01 08:38:48,1.05025207499195,tune_in
584,2016-01-01 08:38:52,0.749588948724268,tune_in
585,2016-01-01 08:38:56,1.83240131741948,tune_in
586,2016-01-01 08:39:00,1.33170373871685,tune_in
587,2016-01-01 08:39:04,1.55028059770676,tune_in
588,2016-01-01 08:39:08,3.25776150999515,tune_in
589,2016-01-01 08:39:12,2.29907408806852,tune_in
590,2016-01-01 08:39:16,1.12320389728382,tune_in
591,2016-01-01 08:39:20,2.1730305989883,tune_in
592,2016-01-01 08:39:24,3.14528525232391,tune_in
593,2016-01-01 08:39:28,1.71469720429181,tune_in
594,2016-01-01 08:39:32,1.81537856916218,tune_in
595,2016-01-01 08:39:36,1.28251200743789,tune_in
596,2016-01-01 08:39:40,0.90870924080412,tune_in
597,2016-01-01 08:39:44,0.875071106485127,tune_in
598,2016-01-01 08:39:48,1.46596502479031,tune_in
599,2016-01-01 08:39:52,1.25327648029156,tune_in
600,2016-01-01 08:39:56,1.21383033259855,tune_in
601,2016-01-01 08:40:00,0.952279887083835,tune_in
602,2016-01-01 08:40:04,1.07098317613729,tune_in
603,2016-01-01 08:40:08,1.22152277501315,tune_in
604,2016-01-01 08:40:12,0.713855273499373,tune_in
605,2016-01-01 08:40:16,0.701963518240711,tune_in
606,2016-01-01 08:40:20,0.7147812527131,tune_in
607,2016-01-01 08:40:24,0.612205679564691,tune_in
608,2016-01-01 08:40:28,0.243680876869613,tune_in
609,2016-01-01 08:40:32,0,tune_in
610,2016-01-01 08:40:36,0,tune_in
611,2016-01-01 08:40:40,0.115154663920173,tune_in
612,2016-01-01 08:40:44,0.888322176084565,tune_in
613,2016-01-01 08:40:48,1.12015065387864,tune_in
614,2016-01-01 08:40:52,1.00964673825673,tune_in
615,2016-01-01 08:40:56,0.93042326527339,tune_in
616,2016-01-01 08:41:00,0.664269009160277,tune_in
617,2016-01-01 08:41:04,0.401390104688435,tune_in
618,2016-01-01 08:41:08,0.128586941603638,tune_in
619,2016-01-01 08:41:12,0.169887852682039,tune_in
620,2016-01-01 08:41:16,0.111528557864756,tune_in
621,2016-01-01 08:41:20,0,tune_in
622,2016-01-01 08:41:24,0,tune_in
623,2016-01-01 08:41:28,0.905121871496212,tune_in
624,2016-01-01 08:41:32,1.58904258592876,tune_in
625,2016-01-01 08:41:36,1.00883281749625,tune_in
626,2016-01-01 08:41:40,0.819552233362361,tune_in
627,2016-01-01 08:41:44,1.11297343152233,tune_in
628,2016-01-01 08:41:48,1.69257902976775,tune_in
629,2016-01-01 08:41:52,1.3865078542091,tune_in
630,2016-01-01 08:41:56,0.808657762509315,tune_in
631,2016-01-01 08:42:00,0.455963575567582,tune_in
632,2016-01-01 08:42:04,0.0684734107747696,tune_in
633,2016-01-01 08:42:08,0,tune_in
634,2016-01-01 08:42:12,0,tune_in
635,2016-01-01 08:42:16,0.285243686123527,tune_in
636,2016-01-01 08:42:20,0.510561427865032,tune_in
637,2016-01-01 08:42:24,0.770973449041795,tune_in
638,2016-01-01 08:42:28,0.455630857410818,tune_in
639,2016-01-01 08:42:32,0.699268014587962,tune_in
640,2016-01-01 08:42:36,0.238691509126582,tune_in
641,2016-01-01 08:42:40,0.458152568033424,tune_in
642,2016-01-01 08:42:44,0.106561949249097,tune_in
643,2016-01-01 08:42:48,0.490648322066201,tune_in
644,2016-01-01 08:42:52,0.925416835758188,tune_in
645,2016-01-01 08:42:56,1.30369336295176,tune_in
646,2016-01-01 08:43:00,0.839671870953069,tune_in
647,2016-01-01 08:43:04,0.935622734696622,tune_in
648,2016-01-01 08:43:08,0.460291816941177,tune_in
649,2016-01-01 08:43:12,2.00948407186848,tune_in
650,2016-01-01 08:43:16,2.12397494672482,tune_in
651,2016-01-01 08:43:20,2.81487975735598,tune_in
652,2016-01-01 08:43:24,1.81963869362594,tune_in
653,2016-01-01 08:43:28,1.44210060546183,tune_in
654,2016-01-01 08:43:32,1.23707946322859,tune_in
655,2016-01-01 08:43:36,1.36160859485554,tune_in
656,2016-01-01 08:43:40,0.643171927608272,tune_in
657,2016-01-01 08:43:44,0.209910391589354,tune_in
658,2016-01-01 08:43:48,0,tune_in
659,2016-01-01 08:43:52,0.0740102638705332,tune_in
660,2016-01-01 08:43:56,2.91834870308671,tune_in
661,2016-01-01 08:44:00,0.58211979091576,tune_in
662,2016-01-01 08:44:04,0.963000636269434,tune_in
663,2016-01-01 08:44:08,1.41541887744509,tune_in
664,2016-01-01 08:44:12,1.60752381392493,tune_in
665,2016-01-01 08:44:16,1.40173833191626,tune_in
666,2016-01-01 08:44:20,0.462756321058845,tune_in
667,2016-01-01 08:44:24,0,tune_in
668,2016-01-01 08:44:28,0.0797056511803589,tune_in
669,2016-01-01 08:44:32,0.498290306628697,tune_in
670,2016-01-01 08:44:36,1.24842977618181,tune_in
671,2016-01-01 08:44:40,0.958206705007106,tune_in
672,2016-01-01 08:44:44,0.503788112710199,tune_in
673,2016-01-01 08:44:48,0.447406116298807,tune_in
674,2016-01-01 08:44:52,1.44633779374055,tune_in
675,2016-01-01 08:44:56,1.01121424146395,tune_in
676,2016-01-01 08:45:00,0.726909762037978,tune_in
677,2016-01-01 08:45:04,0,tune_in
678,2016-01-01 08:45:08,0.87746783939009,tune_in
679,2016-01-01 08:45:12,0.605046366894603,tune_in
680,2016-01-01 08:45:16,1.60532348924362,tune_in
681,2016-01-01 08:45:20,0.749932086757167,tune_in
682,2016-01-01 08:45:24,0.455620431119541,tune_in
683,2016-01-01 08:45:28,0,tune_in
684,2016-01-01 08:45:32,0,tune_in
685,2016-01-01 08:45:36,0.17869769631394,tune_in
686,2016-01-01 08:45:40,0.744568987216884,tune_in
687,2016-01-01 08:45:44,0.569939761174687,tune_in
688,2016-01-01 08:45:48,0.703548443689203,tune_in
689,2016-01-01 08:45:52,0,tune_in
690,2016-01-01 08:45:56,0,tune_in
691,2016-01-01 08:46:00,0.107623546518744,tune_in
692,2016-01-01 08:46:04,0.775893740410834,tune_in
693,2016-01-01 08:46:08,0.761165230762069,tune_in
694,2016-01-01 08:46:12,0,tune_in
695,2016-01-01 08:46:16,0,tune_in
696,2016-01-01 08:46:20,0,tune_in
697,2016-01-01 08:46:24,0.309414555780629,tune_in
698,2016-01-01 08:46:28,0.37379333093213,tune_in
699,2016-01-01 08:46:32,0.593398116113234,tune_in
700,2016-01-01 08:46:36,0.184516217448673,tune_in
701,2016-01-01 08:46:40,0,tune_in
702,2016-01-01 08:46:44,0.16165931726878,tune_in
703,2016-01-01 08:46:48,0.496182861879871,tune_in
704,2016-01-01 08:46:52,0,tune_in
705,2016-01-01 08:46:56,0.473018318273688,tune_in
706,2016-01-01 08:47:00,0,tune_in
707,2016-01-01 08:47:04,0,tune_in
708,2016-01-01 08:47:08,0,tune_in
709,2016-01-01 08:47:12,0.439275141792827,tune_in
710,2016-01-01 08:47:16,1.61061923294058,tune_in
711,2016-01-01 08:47:20,1.48594702829646,tune_in
712,2016-01-01 08:47:24,1.4604861343848,tune_in
713,2016-01-01 08:47:28,0.208086657983008,tune_in
714,2016-01-01 08:47:32,0.807091012372621,tune_in
715,2016-01-01 08:47:36,0,tune_in
716,2016-01-01 08:47:40,0.952866981294735,tune_in
717,2016-01-01 08:47:44,0.230268303800717,tune_in
718,2016-01-01 08:47:48,1.13496317076237,tune_in
719,2016-01-01 08:47:52,0.366539968136999,tune_in
720,2016-01-01 08:47:56,0.849694288644605,tune_in
721,2016-01-01 08:00:00,0,tune_out
722,2016-01-01 08:00:04,0,tune_out
723,2016-01-01 08:00:08,0.862948111870902,tune_out
724,2016-01-01 08:00:12,1.39977273634087,tune_out
725,2016-01-01 08:00:16,1.30032962551832,tune_out
726,2016-01-01 08:00:20,0.802489774288845,tune_out
727,2016-01-01 08:00:24,0.644001349759252,tune_out
728,2016-01-01 08:00:28,0.057031505228466,tune_out
729,2016-01-01 08:00:32,0.192552754330253,tune_out
730,2016-01-01 08:00:36,0.82974093237855,tune_out
731,2016-01-01 08:00:40,2.00500793781274,tune_out
732,2016-01-01 08:00:44,1.84235983663002,tune_out
733,2016-01-01 08:00:48,1.15503146463722,tune_out
734,2016-01-01 08:00:52,0.202471575393343,tune_out
735,2016-01-01 08:00:56,0,tune_out
736,2016-01-01 08:01:00,0,tune_out
737,2016-01-01 08:01:04,0,tune_out
738,2016-01-01 08:01:08,0.0149955423252687,tune_out
739,2016-01-01 08:01:12,1.41226657789792,tune_out
740,2016-01-01 08:01:16,1.5138691017477,tune_out
741,2016-01-01 08:01:20,1.5672357228487,tune_out
742,2016-01-01 08:01:24,0.899509168632647,tune_out
743,2016-01-01 08:01:28,0.787562870166126,tune_out
744,2016-01-01 08:01:32,0.859810671637024,tune_out
745,2016-01-01 08:01:36,0.910591317284437,tune_out
746,2016-01-01 08:01:40,0.685694085904152,tune_out
747,2016-01-01 08:01:44,0.789915391627148,tune_out
748,2016-01-01 08:01:48,0.607647527762815,tune_out
749,2016-01-01 08:01:52,1.0101360713209,tune_out
750,2016-01-01 08:01:56,0.837201465052633,tune_out
751,2016-01-01 08:02:00,0.705705478330772,tune_out
752,2016-01-01 08:02:04,0.554459368256866,tune_out
753,2016-01-01 08:02:08,0.349895923188515,tune_out
754,2016-01-01 08:02:12,0.453146202592306,tune_out
755,2016-01-01 08:02:16,0.556049433704259,tune_out
756,2016-01-01 08:02:20,1.3122907305225,tune_out
757,2016-01-01 08:02:24,1.34013182524709,tune_out
758,2016-01-01 08:02:28,1.42067818631591,tune_out
759,2016-01-01 08:02:32,0.343088673574837,tune_out
760,2016-01-01 08:02:36,0,tune_out
761,2016-01-01 08:02:40,0,tune_out
762,2016-01-01 08:02:44,0,tune_out
763,2016-01-01 08:02:48,0.958349853693199,tune_out
764,2016-01-01 08:02:52,0.944470821225821,tune_out
765,2016-01-01 08:02:56,1.51567429602338,tune_out
766,2016-01-01 08:03:00,1.33152146022452,tune_out
767,2016-01-01 08:03:04,1.38227065423143,tune_out
768,2016-01-01 08:03:08,1.30977682057144,tune_out
769,2016-01-01 08:03:12,1.20455153006441,tune_out
770,2016-01-01 08:03:16,1.75853916681043,tune_out
771,2016-01-01 08:03:20,1.38267381885029,tune_out
772,2016-01-01 08:03:24,1.15168766818057,tune_out
773,2016-01-01 08:03:28,0.460324003245276,tune_out
774,2016-01-01 08:03:32,0.296417004021479,tune_out
775,2016-01-01 08:03:36,0.0932960117432663,tune_out
776,2016-01-01 08:03:40,0.324845654926591,tune_out
777,2016-01-01 08:03:44,0.989309436190573,tune_out
778,2016-01-01 08:03:48,1.0511725249097,tune_out
779,2016-01-01 08:03:52,0.859087898579163,tune_out
780,2016-01-01 08:03:56,0.980446453462232,tune_out
781,2016-01-01 08:04:00,0.925823443401028,tune_out
782,2016-01-01 08:04:04,1.41378487146377,tune_out
783,2016-01-01 08:04:08,0.683572081330126,tune_out
784,2016-01-01 08:04:12,0.669912781406061,tune_out
785,2016-01-01 08:04:16,0.541776584365221,tune_out
786,2016-01-01 08:04:20,0.800563804729903,tune_out
787,2016-01-01 08:04:24,1.42690647399953,tune_out
788,2016-01-01 08:04:28,1.05708378542642,tune_out
789,2016-01-01 08:04:32,1.439659257476,tune_out
790,2016-01-01 08:04:36,1.04359939982154,tune_out
791,2016-01-01 08:04:40,1.29397207574243,tune_out
792,2016-01-01 08:04:44,0.651172071305309,tune_out
793,2016-01-01 08:04:48,0.577635216352402,tune_out
794,2016-01-01 08:04:52,0.738913603435942,tune_out
795,2016-01-01 08:04:56,0.623359255775899,tune_out
796,2016-01-01 08:05:00,1.07338368996847,tune_out
797,2016-01-01 08:05:04,0.933002564702754,tune_out
798,2016-01-01 08:05:08,0.934070250628214,tune_out
799,2016-01-01 08:05:12,0.662561795643129,tune_out
800,2016-01-01 08:05:16,0.281661673749095,tune_out
801,2016-01-01 08:05:20,0.385514976810568,tune_out
802,2016-01-01 08:05:24,0.161401817156576,tune_out
803,2016-01-01 08:05:28,0.565307714210557,tune_out
804,2016-01-01 08:05:32,1.11566377170725,tune_out
805,2016-01-01 08:05:36,1.04133274793773,tune_out
806,2016-01-01 08:05:40,0.340264334492548,tune_out
807,2016-01-01 08:05:44,0,tune_out
808,2016-01-01 08:05:48,0,tune_out
809,2016-01-01 08:05:52,0.0866368090122509,tune_out
810,2016-01-01 08:05:56,0.107323869403146,tune_out
811,2016-01-01 08:06:00,0.2300352468104,tune_out
812,2016-01-01 08:06:04,0.256648176504546,tune_out
813,2016-01-01 08:06:08,0.348731340064096,tune_out
814,2016-01-01 08:06:12,0.438622991042738,tune_out
815,2016-01-01 08:06:16,0.155974097615611,tune_out
816,2016-01-01 08:06:20,0.803076721999548,tune_out
817,2016-01-01 08:06:24,0.857125169592285,tune_out
818,2016-01-01 08:06:28,1.31592081674164,tune_out
819,2016-01-01 08:06:32,0.837590743897109,tune_out
820,2016-01-01 08:06:36,0.812205104687907,tune_out
821,2016-01-01 08:06:40,0.317272060699709,tune_out
822,2016-01-01 08:06:44,0.423209905152039,tune_out
823,2016-01-01 08:06:48,0.786736151021859,tune_out
824,2016-01-01 08:06:52,0.565147924172956,tune_out
825,2016-01-01 08:06:56,0.252064494200739,tune_out
826,2016-01-01 08:07:00,0,tune_out
827,2016-01-01 08:07:04,0,tune_out
828,2016-01-01 08:07:08,0,tune_out
829,2016-01-01 08:07:12,0.179525847074445,tune_out
830,2016-01-01 08:07:16,1.26211260898835,tune_out
831,2016-01-01 08:07:20,1.51161952329978,tune_out
832,2016-01-01 08:07:24,1.80050479750539,tune_out
833,2016-01-01 08:07:28,0.873711605055323,tune_out
834,2016-01-01 08:07:32,0.433617677763514,tune_out
835,2016-01-01 08:07:36,0,tune_out
836,2016-01-01 08:07:40,0.386757572743177,tune_out
837,2016-01-01 08:07:44,0.565055364666132,tune_out
838,2016-01-01 08:07:48,1.44983276440877,tune_out
839,2016-01-01 08:07:52,1.56881792558512,tune_out
840,2016-01-01 08:07:56,5.26240704146548,tune_out
841,2016-01-01 08:08:00,6.12112335846739,tune_out
842,2016-01-01 08:08:04,4.85334127741402,tune_out
843,2016-01-01 08:08:08,4.93831299419716,tune_out
844,2016-01-01 08:08:12,3.46194637847796,tune_out
845,2016-01-01 08:08:16,0.0679273064559471,tune_out
846,2016-01-01 08:08:20,0.359677617158633,tune_out
847,2016-01-01 08:08:24,0.328071715849029,tune_out
848,2016-01-01 08:08:28,0.944448453570524,tune_out
849,2016-01-01 08:08:32,0.423844252960208,tune_out
850,2016-01-01 08:08:36,0.505600657706833,tune_out
851,2016-01-01 08:08:40,0.283391934210724,tune_out
852,2016-01-01 08:08:44,0.777786613358874,tune_out
853,2016-01-01 08:08:48,0.781804003864745,tune_out
854,2016-01-01 08:08:52,0.840507962403052,tune_out
855,2016-01-01 08:08:56,1.26716202952658,tune_out
856,2016-01-01 08:09:00,1.39335376624193,tune_out
857,2016-01-01 08:09:04,1.26768588349604,tune_out
858,2016-01-01 08:09:08,1.32179054084642,tune_out
859,2016-01-01 08:09:12,1.35317378120622,tune_out
860,2016-01-01 08:09:16,1.48121650373239,tune_out
861,2016-01-01 08:09:20,0.907281652659344,tune_out
862,2016-01-01 08:09:24,0.870987855502759,tune_out
863,2016-01-01 08:09:28,0.604327104418735,tune_out
864,2016-01-01 08:09:32,0.0847003839817751,tune_out
865,2016-01-01 08:09:36,0.378956473844917,tune_out
866,2016-01-01 08:09:40,0.88212679493838,tune_out
867,2016-01-01 08:09:44,1.18971359957379,tune_out
868,2016-01-01 08:09:48,0.688089356875594,tune_out
869,2016-01-01 08:09:52,0.136628485705037,tune_out
870,2016-01-01 08:09:56,0.437820472411407,tune_out
871,2016-01-01 08:10:00,0.611776176096795,tune_out
872,2016-01-01 08:10:04,0.779883992767686,tune_out
873,2016-01-01 08:10:08,0.783447873174455,tune_out
874,2016-01-01 08:10:12,0.595302050570988,tune_out
875,2016-01-01 08:10:16,0.190612572747827,tune_out
876,2016-01-01 08:10:20,0.531555891463521,tune_out
877,2016-01-01 08:10:24,1.18255925439251,tune_out
878,2016-01-01 08:10:28,1.33031957141121,tune_out
879,2016-01-01 08:10:32,0.839085948921937,tune_out
880,2016-01-01 08:10:36,0.695464608571283,tune_out
881,2016-01-01 08:10:40,0.0403182034972315,tune_out
882,2016-01-01 08:10:44,0.511211281983329,tune_out
883,2016-01-01 08:10:48,0.248396229689605,tune_out
884,2016-01-01 08:10:52,1.17428380449817,tune_out
885,2016-01-01 08:10:56,0.913784267852606,tune_out
886,2016-01-01 08:11:00,0.805475946425912,tune_out
887,2016-01-01 08:11:04,0.00465856238567125,tune_out
888,2016-01-01 08:11:08,0,tune_out
889,2016-01-01 08:11:12,0,tune_out
890,2016-01-01 08:11:16,0.101474966051687,tune_out
891,2016-01-01 08:11:20,0,tune_out
892,2016-01-01 08:11:24,0.753758716294283,tune_out
893,2016-01-01 08:11:28,1.00023036360858,tune_out
894,2016-01-01 08:11:32,1.18694554552251,tune_out
895,2016-01-01 08:11:36,1.007093912534,tune_out
896,2016-01-01 08:11:40,0.261104471724832,tune_out
897,2016-01-01 08:11:44,0.219755944287037,tune_out
898,2016-01-01 08:11:48,0.418394107789488,tune_out
899,2016-01-01 08:11:52,0.32379001898278,tune_out
900,2016-01-01 08:11:56,0,tune_out
901,2016-01-01 08:12:00,0,tune_out
902,2016-01-01 08:12:04,0,tune_out
903,2016-01-01 08:12:08,0.633099061115482,tune_out
904,2016-01-01 08:12:12,0.956182908948472,tune_out
905,2016-01-01 08:12:16,1.50674752974829,tune_out
906,2016-01-01 08:12:20,0.468386669963323,tune_out
907,2016-01-01 08:12:24,0,tune_out
908,2016-01-01 08:12:28,0,tune_out
909,2016-01-01 08:12:32,0.164169079879023,tune_out
910,2016-01-01 08:12:36,0.840514953325004,tune_out
911,2016-01-01 08:12:40,0.59277474789691,tune_out
912,2016-01-01 08:12:44,0.372528201712117,tune_out
913,2016-01-01 08:12:48,0.144707644490704,tune_out
914,2016-01-01 08:12:52,0.565279625832356,tune_out
915,2016-01-01 08:12:56,0.440919985039546,tune_out
916,2016-01-01 08:13:00,0.689336335831579,tune_out
917,2016-01-01 08:13:04,0,tune_out
918,2016-01-01 08:13:08,0.406781452227705,tune_out
919,2016-01-01 08:13:12,0.396103390595533,tune_out
920,2016-01-01 08:13:16,1.109869045483,tune_out
921,2016-01-01 08:13:20,0.626989872609736,tune_out
922,2016-01-01 08:13:24,0.317708444405071,tune_out
923,2016-01-01 08:13:28,0,tune_out
924,2016-01-01 08:13:32,0,tune_out
925,2016-01-01 08:13:36,0.172048938293957,tune_out
926,2016-01-01 08:13:40,0.56329520496205,tune_out
927,2016-01-01 08:13:44,0.801456319239621,tune_out
928,2016-01-01 08:13:48,0.639485931509831,tune_out
929,2016-01-01 08:13:52,0.967037210309762,tune_out
930,2016-01-01 08:13:56,0.296838265655148,tune_out
931,2016-01-01 08:14:00,0.206056547740414,tune_out
932,2016-01-01 08:14:04,0,tune_out
933,2016-01-01 08:14:08,0,tune_out
934,2016-01-01 08:14:12,0,tune_out
935,2016-01-01 08:14:16,0,tune_out
936,2016-01-01 08:14:20,0,tune_out
937,2016-01-01 08:14:24,0,tune_out
938,2016-01-01 08:14:28,0,tune_out
939,2016-01-01 08:14:32,0.642171261412358,tune_out
940,2016-01-01 08:14:36,0.77400384822849,tune_out
941,2016-01-01 08:14:40,0.703752692925947,tune_out
942,2016-01-01 08:14:44,0.435568512799379,tune_out
943,2016-01-01 08:14:48,0.968632064726021,tune_out
944,2016-01-01 08:14:52,0.72643251976687,tune_out
945,2016-01-01 08:14:56,0.557611468950801,tune_out
946,2016-01-01 08:15:00,0.568677090805403,tune_out
947,2016-01-01 08:15:04,1.36088451606631,tune_out
948,2016-01-01 08:15:08,1.26309181439668,tune_out
949,2016-01-01 08:15:12,0.529511973889081,tune_out
950,2016-01-01 08:15:16,0.00658289334793878,tune_out
951,2016-01-01 08:15:20,0.0141657461588028,tune_out
952,2016-01-01 08:15:24,0.496477791216914,tune_out
953,2016-01-01 08:15:28,0.800107500377868,tune_out
954,2016-01-01 08:15:32,1.09880685012214,tune_out
955,2016-01-01 08:15:36,1.43704645929974,tune_out
956,2016-01-01 08:15:40,1.39217701124018,tune_out
957,2016-01-01 08:15:44,1.36854387402689,tune_out
958,2016-01-01 08:15:48,0.999474873246513,tune_out
959,2016-01-01 08:15:52,0.205200103654301,tune_out
960,2016-01-01 08:15:56,3.4915553551284,tune_out
961,2016-01-01 08:16:00,4.03569599865331,tune_out
962,2016-01-01 08:16:04,4.21814603480322,tune_out
963,2016-01-01 08:16:08,4.68907852811988,tune_out
964,2016-01-01 08:16:12,3.93499064492389,tune_out
965,2016-01-01 08:16:16,0.281163268142365,tune_out
966,2016-01-01 08:16:20,0.694480560904124,tune_out
967,2016-01-01 08:16:24,1.02900256625108,tune_out
968,2016-01-01 08:16:28,1.11831433900272,tune_out
969,2016-01-01 08:16:32,1.12318788155789,tune_out
970,2016-01-01 08:16:36,0.97305478896636,tune_out
971,2016-01-01 08:16:40,0.751465198152902,tune_out
972,2016-01-01 08:16:44,0.802780202566485,tune_out
973,2016-01-01 08:16:48,0.808619537008902,tune_out
974,2016-01-01 08:16:52,0.515895531800956,tune_out
975,2016-01-01 08:16:56,0.0391346188137054,tune_out
976,2016-01-01 08:17:00,0.332558427625258,tune_out
977,2016-01-01 08:17:04,0.837826306955146,tune_out
978,2016-01-01 08:17:08,1.48311184877682,tune_out
979,2016-01-01 08:17:12,1.7716525271461,tune_out
980,2016-01-01 08:17:16,1.907854831144,tune_out
981,2016-01-01 08:17:20,1.79386433708669,tune_out
982,2016-01-01 08:17:24,0.985098167894712,tune_out
983,2016-01-01 08:17:28,0.438851064235812,tune_out
984,2016-01-01 08:17:32,0.317015013134766,tune_out
985,2016-01-01 08:17:36,0.929397092019043,tune_out
986,2016-01-01 08:17:40,0.991634059551755,tune_out
987,2016-01-01 08:17:44,0.9318186937401,tune_out
988,2016-01-01 08:17:48,0.524644437826292,tune_out
989,2016-01-01 08:17:52,0.617298582831732,tune_out
990,2016-01-01 08:17:56,0.518211541792596,tune_out
991,2016-01-01 08:18:00,0.398753951343731,tune_out
992,2016-01-01 08:18:04,0.486352491250683,tune_out
993,2016-01-01 08:18:08,0.57244619296183,tune_out
994,2016-01-01 08:18:12,0.531214128719996,tune_out
995,2016-01-01 08:18:16,0.470542358186968,tune_out
996,2016-01-01 08:18:20,0.273069512621006,tune_out
997,2016-01-01 08:18:24,0.993043221280569,tune_out
998,2016-01-01 08:18:28,1.07321807098391,tune_out
999,2016-01-01 08:18:32,0.938911401372519,tune_out
1000,2016-01-01 08:18:36,0.155233457144488,tune_out
1001,2016-01-01 08:18:40,0,tune_out
1002,2016-01-01 08:18:44,0.185120570372311,tune_out
1003,2016-01-01 08:18:48,0.432645565244632,tune_out
1004,2016-01-01 08:18:52,0.662050769227092,tune_out
1005,2016-01-01 08:18:56,0.854166792338519,tune_out
1006,2016-01-01 08:19:00,0.752041637685126,tune_out
1007,2016-01-01 08:19:04,0.828514229962326,tune_out
1008,2016-01-01 08:19:08,0.110452778317079,tune_out
1009,2016-01-01 08:19:12,0.385210119569689,tune_out
1010,2016-01-01 08:19:16,0,tune_out
1011,2016-01-01 08:19:20,0.200901121764192,tune_out
1012,2016-01-01 08:19:24,0,tune_out
1013,2016-01-01 08:19:28,0.586728123750938,tune_out
1014,2016-01-01 08:19:32,0.629111649351336,tune_out
1015,2016-01-01 08:19:36,1.04527748480637,tune_out
1016,2016-01-01 08:19:40,1.04817344096863,tune_out
1017,2016-01-01 08:19:44,1.05027088692908,tune_out
1018,2016-01-01 08:19:48,0.89702938846046,tune_out
1019,2016-01-01 08:19:52,0.911960369949335,tune_out
1020,2016-01-01 08:19:56,4.02723915607669,tune_out
1021,2016-01-01 08:20:00,4.56836437631919,tune_out
1022,2016-01-01 08:20:04,3.42209919171536,tune_out
1023,2016-01-01 08:20:08,3.77855559117444,tune_out
1024,2016-01-01 08:20:12,4.38247574510615,tune_out
